transposeKernel, 78287104, 4, 84, 41, 61 , 658177874.000000, 70617, 
transposeKernel, 46444225, 4, 50, 39, 44 , 415335045.000000, 34144, 
transposeKernel, 85766121, 4, 93, 39, 64 , 752497638.000000, 89541, 
transposeKernel, 134884996, 4, 121, 42, 86 , 1258713861.000000, 152866, 
transposeKernel, 60388441, 4, 73, 41, 55 , 526463906.000000, 54441, 
transposeKernel, 147841281, 4, 121, 45, 89 , 1374361161.000000, 156953, 
transposeKernel, 33512521, 4, 52, 41, 43 , 280882540.000000, 28744, 
transposeKernel, 96452041, 4, 100, 41, 64 , 862673815.000000, 95145, 
transposeKernel, 52693081, 4, 67, 40, 51 , 457559183.000000, 49193, 
transposeKernel, 72250000, 4, 68, 40, 54 , 632512734.000000, 77728, 
transposeKernel, 77211369, 4, 93, 60, 75 , 664795000.000000, 72030, 
transposeKernel, 22838841, 4, 46, 40, 42 , 195312151.000000, 15422, 
transposeKernel, 76842756, 4, 94, 42, 59 , 682217315.000000, 78101, 
transposeKernel, 6620329, 4, 64, 62, 62 , 52292423.000000, 5652, 
transposeKernel, 14753281, 4, 51, 50, 50 , 154743205.000000, 11572, 
transposeKernel, 111767184, 4, 113, 41, 75 , 1027203342.000000, 116865, 
transposeKernel, 124478649, 4, 119, 43, 82 , 1134503775.000000, 129625, 
transposeKernel, 141514816, 4, 122, 43, 88 , 1346829918.000000, 155333, 
transposeKernel, 24840256, 4, 54, 50, 51 , 206103537.000000, 14748, 
transposeKernel, 136773025, 4, 121, 47, 87 , 1269518324.000000, 144289, 
transposeKernel, 47485881, 4, 54, 40, 46 , 407253703.000000, 38823, 
transposeKernel, 60372900, 4, 65, 41, 52 , 523633866.000000, 61657, 
transposeKernel, 78004224, 4, 92, 40, 56 , 686911172.000000, 80873, 
transposeKernel, 118679236, 4, 117, 42, 78 , 1102420739.000000, 127886, 
transposeKernel, 111576969, 4, 116, 45, 76 , 1011144549.000000, 121542, 
transposeKernel, 143856036, 4, 122, 44, 89 , 1354057869.000000, 164131, 
transposeKernel, 124456336, 4, 119, 43, 81 , 1131843215.000000, 129939, 
transposeKernel, 150601984, 4, 122, 45, 90 , 1406132585.000000, 176723, 
transposeKernel, 15872256, 4, 64, 60, 61 , 120409858.000000, 9724, 
transposeKernel, 8162449, 4, 67, 67, 67 , 61723731.000000, 0, 
transposeKernel, 19571776, 16, 55, 43, 47 , 202551079.000000, 24643, 
transposeKernel, 11614464, 16, 42, 41, 41 , 116298820.000000, 3997, 
transposeKernel, 21446161, 16, 50, 41, 46 , 222613777.000000, 20460, 
transposeKernel, 33721249, 16, 85, 44, 63 , 529632227.000000, 64514, 
transposeKernel, 15100996, 16, 48, 41, 45 , 144780665.000000, 9394, 
transposeKernel, 36966400, 16, 82, 45, 63 , 483519995.000000, 54908, 
transposeKernel, 8381025, 16, 42, 40, 41 , 87411639.000000, 5032, 
transposeKernel, 24117921, 16, 66, 42, 51 , 264503791.000000, 35976, 
transposeKernel, 13176900, 16, 44, 40, 41 , 133870445.000000, 7281, 
transposeKernel, 18062500, 16, 45, 40, 42 , 182176416.000000, 17195, 
transposeKernel, 19307236, 16, 54, 41, 47 , 191024858.000000, 19558, 
transposeKernel, 5712100, 16, 53, 53, 53 , 66032654.000000, 0, 
transposeKernel, 19210689, 16, 58, 41, 47 , 210306141.000000, 27033, 
transposeKernel, 1656369, 16, 61, 61, 61 , 15711753.000000, 0, 
transposeKernel, 3690241, 16, 50, 49, 49 , 42055049.000000, 3992, 
transposeKernel, 27941796, 16, 63, 43, 52 , 348503286.000000, 47500, 
transposeKernel, 31125241, 16, 63, 43, 51 , 383601171.000000, 52881, 
transposeKernel, 35378704, 16, 75, 39, 53 , 481377994.000000, 58459, 
transposeKernel, 6210064, 16, 50, 49, 49 , 67220185.000000, 6238, 
transposeKernel, 34199104, 16, 61, 42, 51 , 443114157.000000, 51529, 
transposeKernel, 11874916, 16, 44, 39, 40 , 128092063.000000, 7281, 
transposeKernel, 15093225, 16, 42, 39, 41 , 144120562.000000, 7855, 
transposeKernel, 19501056, 16, 50, 40, 43 , 203359659.000000, 27003, 
transposeKernel, 29669809, 16, 61, 44, 53 , 378480672.000000, 39826, 
transposeKernel, 27899524, 16, 69, 43, 54 , 330083193.000000, 39070, 
transposeKernel, 35964009, 16, 71, 39, 50 , 430931924.000000, 54363, 
transposeKernel, 31114084, 16, 76, 41, 49 , 361611145.000000, 50688, 
transposeKernel, 37650496, 16, 84, 44, 57 , 470658322.000000, 53684, 
transposeKernel, 3968064, 16, 58, 58, 58 , 37534270.000000, 0, 
transposeKernel, 2042041, 16, 61, 61, 61 , 18548704.000000, 0, 
transposeKernel, 4892944, 64, 52, 40, 43 , 133983182.000000, 20081, 
transposeKernel, 2903616, 64, 42, 40, 41 , 71535783.000000, 6330, 
transposeKernel, 5363856, 64, 48, 41, 44 , 162242206.000000, 13578, 
transposeKernel, 8433216, 64, 72, 43, 52 , 358060150.000000, 40265, 
transposeKernel, 3775249, 64, 45, 40, 40 , 107638334.000000, 12226, 
transposeKernel, 9241600, 64, 66, 43, 54 , 316002670.000000, 36200, 
transposeKernel, 2096704, 64, 59, 59, 59 , 43844538.000000, 0, 
transposeKernel, 6031936, 64, 70, 60, 64 , 189900628.000000, 21648, 
transposeKernel, 3294225, 64, 41, 40, 40 , 84546382.000000, 3942, 
transposeKernel, 4515625, 64, 48, 40, 42 , 133906218.000000, 12410, 
transposeKernel, 4826809, 64, 70, 60, 62 , 140887827.000000, 21607, 
transposeKernel, 1428025, 64, 40, 40, 40 , 26675954.000000, 0, 
transposeKernel, 4804864, 64, 50, 40, 45 , 160726610.000000, 19800, 
transposeKernel, 414736, 64, 64, 64, 64 , 6639117.000000, 0, 
transposeKernel, 923521, 64, 51, 51, 51 , 15831752.000000, 0, 
transposeKernel, 6985449, 64, 60, 41, 49 , 242679024.000000, 33589, 
transposeKernel, 7784100, 64, 61, 44, 50 , 264958058.000000, 38079, 
transposeKernel, 8844676, 64, 63, 45, 54 , 314349153.000000, 35796, 
transposeKernel, 1552516, 64, 49, 49, 49 , 26968506.000000, 0, 
transposeKernel, 8549776, 64, 60, 42, 52 , 298585790.000000, 33391, 
transposeKernel, 2968729, 64, 40, 40, 40 , 70864906.000000, 0, 
transposeKernel, 3775249, 64, 41, 40, 40 , 94294159.000000, 5191, 
transposeKernel, 4875264, 64, 48, 41, 43 , 150430458.000000, 13103, 
transposeKernel, 7420176, 64, 56, 42, 47 , 258159281.000000, 36522, 
transposeKernel, 6974881, 64, 59, 42, 48 , 232351904.000000, 23773, 
transposeKernel, 8994001, 64, 64, 43, 54 , 299534938.000000, 33869, 
transposeKernel, 7778521, 64, 55, 44, 49 , 238479070.000000, 22951, 
transposeKernel, 9412624, 64, 64, 43, 54 , 300890991.000000, 34190, 
transposeKernel, 992016, 64, 58, 58, 58 , 17503508.000000, 0, 
transposeKernel, 511225, 64, 51, 50, 50 , 8365096.000000, 3458, 
transposeKernel, 1223236, 256, 39, 39, 39 , 94100085.000000, 3343, 
transposeKernel, 725904, 256, 58, 58, 58 , 64180166.000000, 0, 
transposeKernel, 1340964, 256, 42, 39, 41 , 121975601.000000, 5415, 
transposeKernel, 2108304, 256, 71, 59, 65 , 222120823.000000, 22988, 
transposeKernel, 944784, 256, 59, 59, 59 , 88541062.000000, 5090, 
transposeKernel, 2310400, 256, 74, 59, 65 , 213946593.000000, 27174, 
transposeKernel, 524176, 256, 42, 40, 41 , 46067514.000000, 3593, 
transposeKernel, 1507984, 256, 68, 59, 61 , 137274959.000000, 14587, 
transposeKernel, 824464, 256, 47, 46, 46 , 75326079.000000, 3992, 
transposeKernel, 1129969, 256, 41, 40, 40 , 103303576.000000, 4254, 
transposeKernel, 1207801, 256, 43, 40, 41 , 108388159.000000, 6529, 
transposeKernel, 357604, 256, 48, 48, 48 , 27984840.000000, 0, 
transposeKernel, 1201216, 256, 44, 39, 41 , 118489158.000000, 8182, 
transposeKernel, 103684, 256, 53, 51, 51 , 7096475.000000, 5140, 
transposeKernel, 231361, 256, 58, 58, 58 , 16271730.000000, 0, 
