scalarAddKernel, 78287104, 4, 64, 39, 50 , 617149884.000000, 50125, 
scalarAddKernel, 46444225, 4, 59, 39, 45 , 401345537.000000, 36926, 
scalarAddKernel, 85766121, 4, 83, 41, 56 , 695122871.000000, 71764, 
scalarAddKernel, 134884996, 4, 97, 39, 63 , 1139882710.000000, 111399, 
scalarAddKernel, 60388441, 4, 60, 39, 49 , 491452506.000000, 49775, 
scalarAddKernel, 147841281, 4, 107, 59, 83 , 1207456327.000000, 126808, 
scalarAddKernel, 33512521, 4, 70, 59, 62 , 255346700.000000, 28376, 
scalarAddKernel, 96452041, 4, 81, 39, 58 , 809437132.000000, 77469, 
scalarAddKernel, 52693081, 4, 60, 39, 47 , 435503591.000000, 45384, 
scalarAddKernel, 72250000, 4, 68, 39, 48 , 596268314.000000, 55549, 
scalarAddKernel, 77211369, 4, 72, 39, 51 , 659097280.000000, 63021, 
scalarAddKernel, 22838841, 4, 46, 44, 44 , 226623985.000000, 11751, 
scalarAddKernel, 76842756, 4, 73, 39, 51 , 660254000.000000, 63525, 
scalarAddKernel, 6620329, 4, 52, 52, 52 , 54514226.000000, 0, 
scalarAddKernel, 14753281, 4, 59, 58, 58 , 120703844.000000, 5697, 
scalarAddKernel, 111767184, 4, 98, 59, 76 , 855430566.000000, 94379, 
scalarAddKernel, 124478649, 4, 91, 39, 62 , 1050437952.000000, 95725, 
scalarAddKernel, 141514816, 4, 101, 39, 64 , 1121076483.000000, 114372, 
scalarAddKernel, 24840256, 4, 62, 58, 60 , 188992943.000000, 10028, 
scalarAddKernel, 136773025, 4, 104, 59, 81 , 1116591972.000000, 112900, 
scalarAddKernel, 47485881, 4, 55, 40, 45 , 422189391.000000, 31561, 
scalarAddKernel, 60372900, 4, 80, 59, 67 , 523900310.000000, 57038, 
scalarAddKernel, 78004224, 4, 84, 59, 70 , 592695565.000000, 61362, 
scalarAddKernel, 118679236, 4, 95, 39, 63 , 985118111.000000, 100225, 
scalarAddKernel, 111576969, 4, 84, 39, 58 , 948727305.000000, 84696, 
scalarAddKernel, 143856036, 4, 104, 59, 82 , 1245763407.000000, 131648, 
scalarAddKernel, 124456336, 4, 91, 39, 63 , 950434364.000000, 91773, 
scalarAddKernel, 150601984, 4, 101, 39, 65 , 1159592274.000000, 115162, 
scalarAddKernel, 15872256, 4, 43, 41, 41 , 141062382.000000, 10274, 
scalarAddKernel, 8162449, 4, 60, 56, 56 , 63136855.000000, 7219, 
scalarAddKernel, 19571776, 16, 50, 39, 41 , 183743089.000000, 18871, 
scalarAddKernel, 11614464, 16, 42, 39, 40 , 118768449.000000, 6409, 
scalarAddKernel, 21446161, 16, 49, 39, 42 , 238975626.000000, 21207, 
scalarAddKernel, 33721249, 16, 55, 39, 44 , 335817715.000000, 28769, 
scalarAddKernel, 15100996, 16, 43, 39, 40 , 156572683.000000, 11863, 
scalarAddKernel, 36966400, 16, 65, 39, 47 , 360647109.000000, 43283, 
scalarAddKernel, 8381025, 16, 56, 55, 55 , 85214020.000000, 5339, 
scalarAddKernel, 24117921, 16, 70, 59, 64 , 223608580.000000, 22455, 
scalarAddKernel, 13176900, 16, 45, 40, 41 , 141552057.000000, 12589, 
scalarAddKernel, 18062500, 16, 46, 39, 41 , 192756994.000000, 14531, 
scalarAddKernel, 19307236, 16, 46, 39, 41 , 206925277.000000, 14113, 
scalarAddKernel, 5712100, 16, 58, 58, 58 , 53692475.000000, 0, 
scalarAddKernel, 19210689, 16, 46, 39, 41 , 203167794.000000, 14073, 
scalarAddKernel, 1656369, 16, 53, 53, 53 , 15880993.000000, 0, 
scalarAddKernel, 3690241, 16, 58, 57, 57 , 39249177.000000, 4910, 
scalarAddKernel, 27941796, 16, 48, 39, 43 , 289839051.000000, 21341, 
scalarAddKernel, 31125241, 16, 57, 39, 44 , 326180115.000000, 34379, 
scalarAddKernel, 35378704, 16, 59, 39, 46 , 325862981.000000, 33054, 
scalarAddKernel, 6210064, 16, 60, 58, 59 , 55394839.000000, 5978, 
scalarAddKernel, 34199104, 16, 61, 39, 46 , 337514072.000000, 39633, 
