determinantKernel, 60109009, 4, 41, 39, 39 , 94603120.000000, 5395, 
determinantKernel, 4363921, 4, 46, 46, 46 , 47339920.000000, 0, 
determinantKernel, 17572864, 4, 57, 55, 55 , 45853612.000000, 5211, 
determinantKernel, 20304036, 4, 58, 58, 58 , 51451744.000000, 0, 
determinantKernel, 56942116, 4, 41, 41, 41 , 51560574.000000, 4920, 
determinantKernel, 28408900, 4, 55, 55, 55 , 53690994.000000, 0, 
determinantKernel, 96294969, 4, 55, 55, 55 , 54635945.000000, 0, 
determinantKernel, 60621796, 4, 58, 58, 58 , 51848108.000000, 0, 
determinantKernel, 59954049, 4, 58, 58, 58 , 57064099.000000, 5946, 
determinantKernel, 27962944, 4, 59, 59, 59 , 48662470.000000, 0, 
determinantKernel, 81613156, 4, 42, 42, 42 , 53806151.000000, 0, 
determinantKernel, 22524516, 4, 54, 52, 52 , 50346189.000000, 5349, 
determinantKernel, 37295449, 4, 59, 59, 59 , 51661959.000000, 5513, 
determinantKernel, 45576001, 4, 59, 59, 59 , 16622454.000000, 0, 
determinantKernel, 36638809, 4, 59, 59, 59 , 56950059.000000, 5924, 
determinantKernel, 96530625, 4, 53, 53, 53 , 53737171.000000, 0, 
determinantKernel, 12967201, 4, 55, 54, 54 , 55914216.000000, 6156, 
determinantKernel, 88003161, 4, 60, 59, 59 , 55141176.000000, 5768, 
determinantKernel, 94148209, 4, 53, 53, 53 , 52578058.000000, 0, 
determinantKernel, 6640929, 4, 55, 55, 55 , 47441738.000000, 0, 
determinantKernel, 292681, 4, 56, 55, 55 , 46487365.000000, 5411, 
determinantKernel, 62694724, 4, 57, 56, 56 , 57343114.000000, 5934, 
determinantKernel, 9042049, 4, 57, 57, 57 , 49742926.000000, 5333, 
determinantKernel, 54110736, 4, 60, 59, 59 , 53109680.000000, 5538, 
determinantKernel, 71199844, 4, 60, 60, 60 , 55140650.000000, 6234, 
determinantKernel, 18378369, 4, 61, 60, 60 , 50051258.000000, 5873, 
determinantKernel, 34105600, 4, 60, 60, 60 , 53558919.000000, 0, 
determinantKernel, 9828225, 4, 61, 60, 60 , 55072824.000000, 6230, 
determinantKernel, 28366276, 4, 61, 60, 60 , 53429836.000000, 5229, 
determinantKernel, 14100025, 4, 61, 60, 60 , 51864125.000000, 5857, 
determinantKernel, 15031129, 16, 41, 41, 41 , 61406259.000000, 4160, 
determinantKernel, 1092025, 16, 45, 45, 45 , 43891478.000000, 0, 
determinantKernel, 4393216, 16, 58, 56, 56 , 50354237.000000, 5616, 
determinantKernel, 5076009, 16, 60, 60, 60 , 46174776.000000, 0, 
determinantKernel, 14235529, 16, 60, 60, 60 , 116072256.000000, 5367, 
determinantKernel, 7102225, 16, 61, 61, 61 , 96458865.000000, 5973, 
