reluKernel, 565504, 4, 39, 39, 39 , 5938946.000000, 0, 
reluKernel, 648025, 4, 39, 39, 39 , 7072677.000000, 0, 
reluKernel, 19900521, 4, 41, 39, 39 , 212173726.000000, 10148, 
reluKernel, 18619225, 4, 56, 53, 53 , 168368498.000000, 12549, 
reluKernel, 9114361, 4, 59, 57, 57 , 75714894.000000, 4939, 
reluKernel, 16613776, 4, 60, 56, 56 , 125405470.000000, 15641, 
reluKernel, 4112784, 4, 62, 62, 62 , 32210379.000000, 4876, 
reluKernel, 5396329, 4, 58, 57, 57 , 44557872.000000, 5556, 
reluKernel, 3066001, 4, 59, 59, 59 , 25482446.000000, 0, 
reluKernel, 9150625, 4, 45, 44, 44 , 91021965.000000, 4363, 
reluKernel, 1937664, 4, 46, 46, 46 , 15268640.000000, 0, 
reluKernel, 8952064, 4, 57, 56, 56 , 69272899.000000, 5402, 
reluKernel, 23697424, 4, 53, 49, 50 , 191393472.000000, 15032, 
reluKernel, 4734976, 4, 59, 59, 59 , 37300477.000000, 0, 
reluKernel, 21930489, 4, 44, 42, 43 , 218119739.000000, 10976, 
reluKernel, 12787776, 4, 57, 56, 56 , 97670716.000000, 5191, 
reluKernel, 5522500, 4, 61, 61, 61 , 47814411.000000, 6073, 
reluKernel, 8596624, 4, 60, 58, 59 , 66544038.000000, 6516, 
reluKernel, 7425625, 4, 60, 59, 59 , 58005407.000000, 5646, 
reluKernel, 1792921, 4, 59, 59, 59 , 14779637.000000, 0, 
reluKernel, 8381025, 4, 54, 53, 53 , 90331427.000000, 3600, 
reluKernel, 17960644, 4, 62, 57, 58 , 156312278.000000, 16471, 
reluKernel, 9954025, 4, 58, 57, 57 , 82706586.000000, 6171, 
reluKernel, 20079361, 4, 45, 39, 40 , 213313881.000000, 17195, 
reluKernel, 12180100, 4, 59, 57, 58 , 105834220.000000, 5987, 
reluKernel, 17422276, 4, 62, 57, 58 , 150785217.000000, 15378, 
reluKernel, 15249025, 4, 59, 57, 58 , 121571616.000000, 6300, 
reluKernel, 1373584, 4, 63, 62, 62 , 10527370.000000, 4851, 
reluKernel, 21362884, 4, 54, 49, 50 , 189683255.000000, 14922, 
reluKernel, 24393721, 4, 52, 50, 50 , 239172890.000000, 12260, 
reluKernel, 141376, 16, 39, 39, 39 , 1709212.000000, 0, 
reluKernel, 162409, 16, 39, 39, 39 , 1969161.000000, 0, 
reluKernel, 4977361, 16, 41, 39, 39 , 55812618.000000, 4865, 
reluKernel, 4656964, 16, 57, 57, 57 , 50478993.000000, 3946, 
reluKernel, 2280100, 16, 59, 57, 57 , 20752960.000000, 5854, 
reluKernel, 4153444, 16, 43, 43, 43 , 46480517.000000, 0, 
reluKernel, 1028196, 16, 48, 48, 48 , 9326796.000000, 0, 
reluKernel, 1350244, 16, 58, 58, 58 , 12299771.000000, 0, 
reluKernel, 767376, 16, 60, 60, 60 , 7271400.000000, 0, 
reluKernel, 2289169, 16, 45, 45, 45 , 25758597.000000, 0, 
reluKernel, 484416, 16, 42, 42, 42 , 5002295.000000, 0, 
reluKernel, 2238016, 16, 44, 44, 44 , 22462184.000000, 3772, 
reluKernel, 5924356, 16, 58, 58, 58 , 52367893.000000, 0, 
reluKernel, 1183744, 16, 45, 45, 45 , 13049543.000000, 0, 
reluKernel, 5484964, 16, 40, 39, 39 , 61597625.000000, 3733, 
reluKernel, 3196944, 16, 58, 58, 58 , 28309052.000000, 0, 
reluKernel, 1380625, 16, 57, 56, 56 , 15590802.000000, 3911, 
reluKernel, 2149156, 16, 40, 40, 40 , 23418726.000000, 0, 
reluKernel, 1857769, 16, 41, 41, 41 , 19758471.000000, 0, 
reluKernel, 448900, 16, 41, 41, 41 , 4998707.000000, 0, 
reluKernel, 2096704, 16, 40, 40, 40 , 23295204.000000, 0, 
reluKernel, 4490161, 16, 39, 39, 39 , 50551175.000000, 0, 
reluKernel, 2490084, 16, 56, 56, 56 , 23171293.000000, 0, 
reluKernel, 5022081, 16, 40, 39, 39 , 56626415.000000, 3753, 
reluKernel, 3045025, 16, 59, 57, 58 , 28507196.000000, 5909, 
reluKernel, 4355569, 16, 58, 58, 58 , 40757705.000000, 0, 
reluKernel, 3814209, 16, 59, 58, 58 , 35323646.000000, 5902, 
reluKernel, 343396, 16, 60, 60, 60 , 3577879.000000, 0, 
reluKernel, 5340721, 16, 40, 39, 39 , 60122837.000000, 4171, 
reluKernel, 6100900, 16, 51, 50, 50 , 66694348.000000, 6108, 
reluKernel, 35344, 64, 52, 52, 52 , 631030.000000, 0, 
