scalarMultiplyKernel, 399424, 784, 39, 39, 39 , 79564992.000000, 0, 
scalarMultiplyKernel, 237169, 784, 39, 39, 39 , 47427621.000000, 0, 
scalarMultiplyKernel, 438244, 784, 42, 39, 40 , 87472072.000000, 6687, 
scalarMultiplyKernel, 688900, 784, 45, 39, 40 , 137111867.000000, 9843, 
scalarMultiplyKernel, 309136, 784, 42, 39, 39 , 62606924.000000, 6507, 
scalarMultiplyKernel, 755161, 784, 68, 58, 60 , 142944080.000000, 21667, 
scalarMultiplyKernel, 171396, 784, 39, 39, 39 , 34712800.000000, 0, 
scalarMultiplyKernel, 492804, 784, 63, 58, 59 , 93549466.000000, 9715, 
scalarMultiplyKernel, 269361, 784, 58, 58, 58 , 51695294.000000, 0, 
scalarMultiplyKernel, 369664, 784, 40, 39, 39 , 73230807.000000, 3385, 
scalarMultiplyKernel, 394384, 784, 41, 39, 40 , 79977356.000000, 4745, 
scalarMultiplyKernel, 116964, 784, 57, 57, 57 , 22421643.000000, 0, 
scalarMultiplyKernel, 393129, 784, 59, 57, 58 , 75530750.000000, 4976, 
scalarMultiplyKernel, 33856, 784, 39, 39, 39 , 6877700.000000, 0, 
scalarMultiplyKernel, 75625, 784, 57, 57, 57 , 14674166.000000, 0, 
scalarMultiplyKernel, 571536, 784, 60, 58, 59 , 111128686.000000, 5144, 
scalarMultiplyKernel, 635209, 784, 42, 39, 40 , 127895414.000000, 6635, 
scalarMultiplyKernel, 722500, 784, 44, 39, 40 , 144873445.000000, 9101, 
scalarMultiplyKernel, 126736, 784, 56, 56, 56 , 25302563.000000, 0, 
scalarMultiplyKernel, 698896, 784, 67, 58, 60 , 133518603.000000, 19451, 
scalarMultiplyKernel, 243049, 784, 39, 39, 39 , 48768221.000000, 0, 
scalarMultiplyKernel, 308025, 784, 58, 58, 58 , 59523699.000000, 5392, 
scalarMultiplyKernel, 398161, 784, 40, 39, 39 , 78862641.000000, 3851, 
scalarMultiplyKernel, 606841, 784, 43, 39, 40 , 119269614.000000, 6778, 
scalarMultiplyKernel, 570025, 784, 41, 39, 40 , 115029093.000000, 5175, 
scalarMultiplyKernel, 734449, 784, 46, 39, 40 , 145705345.000000, 14657, 
scalarMultiplyKernel, 635209, 784, 42, 39, 40 , 129157858.000000, 6682, 
scalarMultiplyKernel, 769129, 784, 68, 58, 60 , 144999534.000000, 19904, 
scalarMultiplyKernel, 81225, 784, 57, 57, 57 , 15658281.000000, 0, 
scalarMultiplyKernel, 42025, 784, 58, 58, 58 , 8374199.000000, 0, 
scalarMultiplyKernel, 3969, 256, 39, 39, 39 , 427920.000000, 0, 
